LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
MEX,BCI,AMPLITUD,LTRENDIDX,M,2005-01,101.3129,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2005-02,101.3954,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2005-03,101.3817,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2005-04,101.3247,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2005-05,101.2487,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2005-06,101.1434,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2005-07,101.0595,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2005-08,101.071,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2005-09,101.2387,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2005-10,101.5007,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2005-11,101.7062,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2005-12,101.9004,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2006-01,102.0432,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2006-02,102.1016,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2006-03,102.1764,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2006-04,102.2097,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2006-05,102.2433,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2006-06,102.3913,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2006-07,102.6155,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2006-08,102.7335,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2006-09,102.7741,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2006-10,102.7271,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2006-11,102.8347,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2006-12,103.2343,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2007-01,103.6087,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2007-02,103.8319,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2007-03,103.8093,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2007-04,103.6247,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2007-05,103.3444,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2007-06,103.1265,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2007-07,102.9932,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2007-08,102.9214,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2007-09,102.8159,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2007-10,102.7941,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2007-11,102.7818,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2007-12,102.6284,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2008-01,102.2799,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2008-02,101.5985,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2008-03,100.9022,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2008-04,100.2586,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2008-05,99.89941,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2008-06,99.59076,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2008-07,99.24348,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2008-08,98.6663,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2008-09,97.33958,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2008-10,95.43481,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2008-11,93.86401,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2008-12,92.76138,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2009-01,92.24233,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2009-02,92.19643,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2009-03,92.63493,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2009-04,93.27188,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2009-05,93.78995,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2009-06,94.37711,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2009-07,95.01282,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2009-08,95.65417,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2009-09,96.29993,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2009-10,96.83492,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2009-11,97.28291,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2009-12,97.82042,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2010-01,98.41966,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2010-02,99.32429,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2010-03,100.496,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2010-04,101.5717,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2010-05,102.2987,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2010-06,102.7067,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2010-07,102.9256,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2010-08,103.0819,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2010-09,103.2171,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2010-10,103.3847,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2010-11,103.571,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2010-12,103.7147,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2011-01,103.7458,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2011-02,103.6362,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2011-03,103.395,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2011-04,103.1665,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2011-05,103.0425,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2011-06,102.9428,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2011-07,102.7271,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2011-08,102.3677,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2011-09,102.1084,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2011-10,101.9823,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2011-11,102.0065,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2011-12,102.0702,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2012-01,102.2222,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2012-02,102.287,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2012-03,102.1279,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2012-04,101.8533,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2012-05,101.6053,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2012-06,101.5537,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2012-07,101.6603,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2012-08,101.9347,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2012-09,102.2413,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2012-10,102.553,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2012-11,102.8673,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2012-12,103.13,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2013-01,103.3049,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2013-02,103.3519,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2013-03,103.301,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2013-04,103.1816,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2013-05,102.9801,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2013-06,102.6614,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2013-07,102.3421,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2013-08,101.9255,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2013-09,101.2982,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2013-10,100.7688,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2013-11,100.5337,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2013-12,100.5673,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2014-01,100.6196,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2014-02,100.7187,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2014-03,100.7745,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2014-04,100.7616,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2014-05,100.6881,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2014-06,100.7187,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2014-07,100.9099,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2014-08,101.1615,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2014-09,101.2755,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2014-10,101.1995,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2014-11,100.8757,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2014-12,100.4158,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2015-01,100.042,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2015-02,99.70284,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2015-03,99.452,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2015-04,99.35374,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2015-05,99.36632,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2015-06,99.3299,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2015-07,99.21143,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2015-08,99.12712,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2015-09,99.26575,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2015-10,99.63006,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2015-11,99.86396,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2015-12,99.72954,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2016-01,99.29384,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2016-02,98.93264,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2016-03,98.91331,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2016-04,99.18555,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2016-05,99.40121,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2016-06,99.44331,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2016-07,99.35625,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2016-08,99.26325,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2016-09,99.11662,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2016-10,98.87629,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2016-11,98.50293,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2016-12,97.91128,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2017-01,97.15588,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2017-02,96.98602,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2017-03,97.51583,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2017-04,98.20406,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2017-05,98.81182,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2017-06,99.27759,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2017-07,99.58059,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2017-08,99.69964,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2017-09,99.67641,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2017-10,99.61645,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2017-11,99.62301,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2017-12,99.65067,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2018-01,99.71638,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2018-02,99.85395,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2018-03,100.006,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2018-04,100.0246,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2018-05,99.9382,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2018-06,100.014,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2018-07,100.4602,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2018-08,100.7849,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2018-09,100.7076,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2018-10,100.468,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2018-11,100.2701,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2018-12,100.2995,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2019-01,100.6082,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2019-02,100.8727,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2019-03,100.9629,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2019-04,100.8786,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2019-05,100.6453,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2019-06,100.2304,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2019-07,99.87995,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2019-08,99.77208,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2019-09,99.70536,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2019-10,99.58388,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2019-11,99.40907,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2019-12,99.12279,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2020-01,98.58701,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2020-02,97.58528,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2020-03,95.92205,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2020-04,94.01154,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2020-05,93.04051,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2020-06,93.22023,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2020-07,93.83483,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2020-08,94.47723,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2020-09,95.1012,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2020-10,95.59875,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2020-11,95.97923,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2020-12,96.31606,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2021-01,96.64491,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2021-02,97.06051,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2021-03,97.72941,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2021-04,98.63328,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2021-05,99.48747,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2021-06,100.1205,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2021-07,100.4074,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2021-08,100.4939,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2021-09,100.5832,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2021-10,100.7482,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2021-11,100.8858,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2021-12,100.8494,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2022-01,100.6811,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2022-02,100.6351,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2022-03,100.581,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2022-04,100.5473,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2022-05,100.4742,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2022-06,100.3314,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2022-07,100.1357,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2022-08,99.94173,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2022-09,99.72956,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2022-10,99.56686,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2022-11,99.50748,
MEX,BCI,AMPLITUD,LTRENDIDX,M,2022-12,99.60084,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2003-02,99.85773,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2003-03,100.495,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2003-04,101.7785,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2003-05,103.1125,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2003-06,104.0969,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2003-07,104.7688,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2003-08,105.1898,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2003-09,105.3466,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2003-10,105.3029,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2003-11,105.042,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2003-12,104.5111,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2004-01,103.8816,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2004-02,103.3649,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2004-03,103.1263,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2004-04,103.0858,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2004-05,103.1568,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2004-06,103.2869,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2004-07,103.3865,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2004-08,103.3419,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2004-09,103.0591,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2004-10,102.6511,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2004-11,102.2915,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2004-12,102.1936,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2005-01,102.54,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2005-02,103.1515,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2005-03,103.7419,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2005-04,103.1342,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2005-05,101.5905,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2005-06,100.3888,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2005-07,100.1039,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2005-08,100.7783,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2005-09,101.6925,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2005-10,101.978,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2005-11,101.8506,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2005-12,101.4651,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2006-01,101.044,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2006-02,101.4334,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2006-03,102.6361,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2006-04,103.4216,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2006-05,102.8717,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2006-06,101.9985,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2006-07,101.4614,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2006-08,101.8387,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2006-09,102.7054,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2006-10,102.8568,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2006-11,102.7903,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2006-12,102.5796,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2007-01,102.456,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2007-02,102.5901,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2007-03,103.4725,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2007-04,104.063,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2007-05,103.4835,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2007-06,102.5751,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2007-07,101.9864,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2007-08,102.0522,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2007-09,102.3519,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2007-10,102.2441,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2007-11,102.3705,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2007-12,102.2736,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2008-01,102.1594,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2008-02,102.9082,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2008-03,104.2143,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2008-04,104.18,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2008-05,102.3036,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2008-06,100.2,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2008-07,98.41131,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2008-08,97.39417,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2008-09,96.21689,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2008-10,93.57681,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2008-11,91.38178,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2008-12,91.72299,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2009-01,94.08957,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2009-02,97.08826,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2009-03,99.59743,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2009-04,100.9455,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2009-05,101.3215,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2009-06,101.3709,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2009-07,101.4772,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2009-08,101.7973,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2009-09,102.2419,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2009-10,102.756,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2009-11,103.1319,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2009-12,103.2683,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2010-01,102.7941,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2010-02,102.1343,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2010-03,102.2972,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2010-04,102.2713,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2010-05,101.5239,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2010-06,100.5428,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2010-07,100.0376,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2010-08,100.3757,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2010-09,101.3141,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2010-10,102.0908,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2010-11,102.2899,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2010-12,101.8375,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2011-01,101.2317,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2011-02,100.8795,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2011-03,100.8429,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2011-04,100.5908,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2011-05,100.0658,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2011-06,99.50665,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2011-07,99.20082,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2011-08,99.09892,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2011-09,98.94884,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2011-10,98.5694,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2011-11,98.258,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2011-12,98.48318,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2012-01,98.99375,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2012-02,99.71,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2012-03,100.3848,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2012-04,100.3168,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2012-05,99.47865,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2012-06,98.75697,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2012-07,98.30019,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2012-08,98.06857,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2012-09,98.20502,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2012-10,98.49397,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2012-11,98.74007,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2012-12,98.82284,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2013-01,98.79388,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2013-02,98.79422,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2013-03,98.91148,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2013-04,98.92195,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2013-05,98.86031,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2013-06,98.75146,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2013-07,98.84399,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2013-08,99.11795,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2013-09,99.36397,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2013-10,99.51047,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2013-11,99.46345,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2013-12,99.21763,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2014-01,98.90345,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2014-02,98.68945,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2014-03,98.66702,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2014-04,98.80694,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2014-05,99.06753,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2014-06,99.34067,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2014-07,99.5347,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2014-08,99.47298,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2014-09,99.30096,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2014-10,99.03265,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2014-11,98.72272,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2014-12,98.47711,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2015-01,98.33372,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2015-02,98.33617,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2015-03,98.41967,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2015-04,98.49442,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2015-05,98.53379,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2015-06,98.49968,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2015-07,98.38892,
CHN,BCI,AMPLITUD,LTRENDIDX,M,2015-08,98.26741,
